id,name,title,num_resources,type,organization_name,metadata_created,metadata_modified
aeab8462-5970-43bb-b3ff-a0e4dc166fac,yukon-state-of-the-environment-reports,Yukon state of the environment reports,25,information,environment,2022-07-08T15:36:47,2022-07-20T15:21:57
d3666158-3c84-4455-83e5-5f9018729147,sexualized-assault-response-team-sart,Sexualized Assault Response Team (SART),0,pia-summaries,health-and-social-services,2022-07-15T11:25:37,2022-07-15T11:27:57
7157b685-6577-487d-9e02-14340f01a567,coordinated-access,Coordinated Access,0,pia-summaries,health-and-social-services,2022-07-15T11:27:21,2022-07-15T11:27:21
07b94125-1109-4a98-964a-0195869045f0,homeless-individuals-and-families-information-system-hifis,"Homeless Individuals and Families Information System ""HIFIS""",0,pia-summaries,health-and-social-services,2022-07-12T15:28:33,2022-07-12T15:28:33
4632842d-a615-425d-ae36-ba03f0d3a637,sport-and-recreation-eservices-forms,Sport and Recreation eServices Forms,0,pia-summaries,community-services,2022-07-12T15:13:06,2022-07-12T15:13:06
71ad9744-66e9-4f5c-b4b7-28f5b73b5a86,eligibility-process-for-seniors-supportive-social-housing,Eligibility Process for Seniors Supportive Social Housing,0,pia-summaries,health-and-social-services,2022-07-08T08:06:01,2022-07-08T10:51:24
91e7467e-2ef3-4070-8ceb-4be636b521ff,wandering-gravel-bed-rivers-and-high-constructive-stable-channel-sandy-fluvial-systems-in-the-r,"Wandering gravel-bed rivers and high-constructive stable channel sandy fluvial systems in the Ross River area, Yukon Territory, Canada",2,information,yukon-geological-survey,2022-07-05T12:07:56,2022-07-05T12:07:56
985bf8e9-c2dd-47f9-9e54-813ecc0d44e4,surficial-geology-and-quaternary-history-of-stevenson-ridge-and-northern-parts-of-kluane-lake-m,"Surficial geology and Quaternary history of Stevenson Ridge and northern parts of Kluane Lake map areas, Yukon (115K and 115F)",4,information,yukon-geological-survey,2022-06-27T08:06:27,2022-06-27T08:06:27
d8308a55-4b04-43f2-889b-cc598d449004,53-access-information-summary-template-mpb,53 Access Information Summary Template MPB,1,information,atipp-office,2021-03-26T20:05:12,2022-06-17T12:00:36
77209fff-e18a-4009-aaa6-ec7ee17d8905,yukon-place-names,Yukon place names,3,data,geomatics-yukon,2021-11-29T22:01:03,2022-05-27T16:50:32
356f2961-b238-4f93-be13-c49de1f79eea,exploring-geothermal-how-is-geothermal-energy-used,Exploring Geothermal: How is geothermal energy used?,3,information,yukon-geological-survey,2022-05-25T09:05:48,2022-05-25T09:05:48
b9badf9d-fa11-474e-8824-c6f251c042f4,exploring-geothermal-what-is-geothermal-energy,Exploring Geothermal: What is geothermal energy?,3,information,yukon-geological-survey,2022-05-25T09:05:32,2022-05-25T09:05:32
9a76aec1-878f-4afa-956b-cb0dcb20b301,exploring-geothermal-examining-the-potential,Exploring Geothermal: Examining the potential,2,information,yukon-geological-survey,2022-05-25T09:05:29,2022-05-25T09:05:29
8214a750-52c9-4b81-b2bc-b95710fa2a7a,yukon-land-titles-registry,Yukon Land Titles Registry,0,pia-summaries,justice,2022-05-24T12:55:43,2022-05-24T12:55:43
211cbbb3-b701-414f-8a8b-c762a86d1746,canto-cumulus-system,Canto Cumulus System,0,pia-summaries,tourism-and-culture,2022-05-10T15:45:52,2022-05-10T15:45:52
8e3d1a12-ff4f-4ad1-add3-a25163081dc2,well-report-table,Well Report Table,3,data,geomatics-yukon,2016-06-10T21:28:42,2022-05-03T20:36:08
13c03a1f-76ae-440f-984c-a935a4049217,atipp-annual-report-apr-2020-mar-2021,ATIPP Annual Report Apr 2020 - Mar 2021,1,information,atipp-office,2022-04-27T15:33:44,2022-04-27T15:34:17
dede5ed5-8a56-4783-becc-685a2f808307,atipp-annual-report-apr-2019-mar-2020,ATIPP Annual Report Apr 2019 - Mar 2020,1,information,atipp-office,2022-04-27T15:29:04,2022-04-27T15:31:28
6130a2d2-c0a0-4039-b7ca-ac6111c8a2bd,activity-reports-on-the-administration-of-the-atipp-act,Activity reports on the administration of the ATIPP Act,12,information,highways-and-public-works,2021-06-25T15:34:15,2022-04-27T15:24:18
34eedde5-b66e-4410-955b-a87c46622850,yukon-wall-map,Yukon wall map,1,information,environment,2020-04-23T09:23:30,2022-04-26T16:07:38
68812974-134a-40ac-802c-40d5339a450c,2020-21-supplementary-estimates-no-2,2020–21 Supplementary estimates no. 2,24,information,finance,2022-03-24T13:03:37,2022-04-05T12:33:45
ee3caa88-e76f-46ef-a70c-9af8c562221b,2021-22-operation-and-maintenance-and-capital-estimates,2021–22 Operation and maintenance and capital estimates,35,information,finance,2022-03-23T17:12:46,2022-04-01T16:42:21
94e10dd7-b6ea-4fde-a5a5-c34226f48a1f,2021-22-additional-information-and-statistics,2021–22 Additional information and statistics,8,information,finance,2022-03-24T13:33:50,2022-04-01T16:42:17
7e2c39e2-a52d-4c51-b4d8-1b38d4668c52,2021-22-supplementary-estimates-no-1,2021–22 Supplementary estimates no. 1,19,information,finance,2022-03-24T13:45:55,2022-04-01T16:42:12
3e3d2a55-f441-4346-8e50-d2e09b2aca59,2021-22-supplementary-estimates-no-2,2021–22 Supplementary estimates No. 2,18,information,finance,2022-03-24T14:22:51,2022-04-01T16:42:07
a0a02d51-bb7d-4fdf-acee-5eac70087b7d,2020-21-supplementary-estimates-no-1,2020–21 Supplementary estimates no. 1,23,information,finance,2022-03-24T12:38:03,2022-04-01T16:36:33
7b01e4c6-cf18-4219-b590-0d095d6fe063,2020-21-supplementary-information-and-statistics,2020–21 Supplementary information and statistics,8,information,finance,2022-03-24T12:19:34,2022-04-01T16:36:29
ea720872-412e-42b3-8f21-2f22f50dabe5,2019-20-supplementary-information-and-statistics,2019–20 Supplementary information and statistics,7,information,finance,2021-03-04T09:20:10,2022-04-01T16:32:03
8f63115e-3f69-4cb3-8a75-5342eb131027,2019-20-supplementary-estimates-no-2,2019–20 Supplementary estimates no. 2,22,information,finance,2021-03-04T09:25:04,2022-04-01T16:32:00
96e90b75-4d2a-4e65-b1c7-f60c85b5c194,main-estimates-for-the-government-of-yukon-2019-20-budget,Main estimates for the Government of Yukon 2019–20 budget,35,information,finance,2021-03-04T09:20:10,2022-04-01T16:31:56
665b3861-4566-4f54-87d9-67d89db651da,2019-20-supplementary-estimates-no-1,2019–20 Supplementary estimates no. 1,13,information,finance,2021-03-04T09:20:10,2022-04-01T16:31:52
b32b0557-a736-4e82-a393-8ed9b465aad4,2018-19-supplementary-information,2018–19 Supplementary information,9,information,finance,2020-03-30T21:34:51,2022-04-01T16:21:08
9de5266c-f701-4564-9254-c321cad3cc80,2018-19-supplementary-estimates-no-1,2018–19 Supplementary estimates no. 1,19,information,finance,2020-03-30T21:07:31,2022-04-01T16:20:58
4294376d-7216-4bbe-b6f8-7cf01dec9286,2018-19-supplementary-estimates-no-2,2018–19 Supplementary estimates no. 2,22,information,finance,2020-03-30T21:06:59,2022-04-01T16:20:54
603208be-694c-4e15-9b7a-93fe2b1469c3,2017-18-supplementary-estimates-no-1,2017–18 Supplementary estimates no. 1,19,information,finance,2020-07-20T11:21:34,2022-04-01T16:18:57
a1c3a611-6533-4d9a-80e5-f9fa4d6e2675,2017-18-supplementary-estimates-no-2,2017–18 Supplementary estimates no. 2,22,information,finance,2020-07-20T11:24:45,2022-04-01T16:18:54
8071a36e-ae6b-4f0c-b326-e6e83825bd67,main-estimates-for-the-government-of-yukon-2017-18-budget,Main estimates for the Government of Yukon 2017–18 Budget,35,information,finance,2020-07-20T11:11:34,2022-04-01T16:18:44
66fc6cc1-9fe0-4498-b8b7-4014ef8b2d1e,2016-17-supplementary-estimates-no-1,2016–17 Supplementary estimates no. 1,27,information,finance,2020-07-20T11:07:41,2022-04-01T12:53:25
b4044939-8660-42df-9d00-243e6cedbe03,2015-16-supplementary-estimates-no-1,2015–16 Supplementary estimates no. 1,20,information,finance,2020-03-30T21:32:10,2022-04-01T12:49:41
144a2344-7f1b-45a9-8498-b1fe41054b96,2015-16-main-estimates,2015–16 Main estimates,34,information,finance,2020-03-30T21:37:32,2022-04-01T12:49:27
a8863af3-8072-49f8-a861-4aea58dbee44,2015-16-supplementary-estimates-no-2,2015–16 Supplementary estimates no. 2,23,information,finance,2020-03-30T21:25:44,2022-04-01T12:49:20
779b2131-0071-4b8e-93a2-d17bba8354df,2014-15-supplementary-estimates-no-2,2014–15 Supplementary estimates no. 2,22,information,finance,2020-03-30T21:33:47,2022-04-01T12:44:31
691de2cd-8621-475f-8cc7-6861a354f5a2,2014-15-supplementary-estimates-no-1,2014–15 Supplementary estimates no. 1,25,information,finance,2020-03-30T21:35:40,2022-04-01T12:44:24
7138512a-2b44-462c-8b39-3866ac292da7,2014-15-supplementary-estimates-no-3,2014–15 Supplementary estimates no. 3,10,information,finance,2020-03-30T21:15:01,2022-04-01T12:44:21
3f7f9775-218a-4bb0-9aa8-654c5e44df34,2014-15-main-estimates,2014–15 Main estimates,35,information,finance,2020-03-30T21:00:16,2022-04-01T12:44:14
2dcd4e9c-5b64-4332-acac-cb338abb0615,2013-14-supplementary-estimates-no-2,2013–14 Supplementary estimates no. 2,21,information,finance,2020-03-30T21:31:38,2022-04-01T12:41:12
84945905-4589-4fc2-a65f-cda1b64a2032,2013-14-supplementary-estimates-no-1,2013–14 Supplementary estimates no. 1,25,information,finance,2020-03-30T21:38:36,2022-04-01T12:41:09
19ae1ea3-fec3-4200-b4c7-d131176f74af,2013-14-main-estimates,2013–14 Main estimates,35,information,finance,2020-03-30T21:42:54,2022-04-01T12:41:04
7e5e7ac6-edb4-47c2-90d8-42ce582fd840,2012-13-main-estimates,2012–13 Main estimates,33,information,finance,2020-03-30T21:13:24,2022-03-31T18:13:11
52cfe9fb-5360-4a25-9af8-b44c20da7d00,2012-13-supplementary-estimates-no-2,2012–13 Supplementary estimates no. 2,22,information,finance,2020-03-30T21:15:49,2022-03-31T18:13:07
e289c246-1590-4578-be6e-914f50dbb660,2012-13-supplementary-estimates-no-1,2012–13 Supplementary estimates no. 1,24,information,finance,2020-03-30T21:40:45,2022-03-31T18:12:59
c5c634e7-4515-4e8a-b863-44b5f35ff6d9,2011-12-operation-and-maintenance-main-estimates,2011–12 Operation and maintenance main estimates,34,information,finance,2020-03-30T20:57:04,2022-03-31T18:10:50
5d74b3f5-a556-49d5-a0f0-696a7e036aca,2011-12-capital-main-estimates,2011–12 Capital main estimates,24,information,finance,2020-03-30T21:21:27,2022-03-31T18:10:47
93cf0e51-dc0b-4a3b-87a7-5f8529a82619,2011-12-supplementary-estimates-no-1,2011–12 Supplementary estimates no. 1,24,information,finance,2020-03-30T21:16:53,2022-03-31T18:10:44
01d22ad5-9f54-4202-93c4-c92cdaf3e3a8,2011-12-supplementary-estimates-no-2,2011–12 Supplementary estimates no. 2,22,information,finance,2020-03-30T21:36:12,2022-03-31T18:10:37
5ed1f9dc-7788-4288-9723-cf1183468f9d,2010-11-supplementary-estimates-no-2,2010–11 Supplementary estimates no. 2,20,information,finance,2020-03-30T21:36:12,2022-03-31T18:06:48
69e079d3-b331-40a5-a65c-b7253391fed1,2010-11-supplementary-estimates-no-3,2010–11 Supplementary estimates no. 3,13,information,finance,2020-03-30T21:39:09,2022-03-31T18:06:41
ea557d27-712a-47db-98e8-1b224b005d2d,2010-11-supplementary-estimates-no-1,2010–11 Supplementary estimates no. 1,27,information,finance,2020-03-30T21:09:39,2022-03-31T18:06:34
7393ac3e-4119-4f3e-a523-90de8d61cbb0,2010-11-operation-and-maintenance-main-estimates,2010–11 Operation and maintenance main estimates,34,information,finance,2020-03-30T21:11:32,2022-03-31T18:06:31
e7b6209c-1343-446d-b76b-0c8a74232e54,2009-10-operation-and-maintenance-main-estimates,2009–10 Operation and maintenance main estimates,33,information,finance,2020-03-30T21:43:42,2022-03-31T18:03:55
cf7b1e02-f961-4b32-ab4d-5b358c2bf9ce,2009-10-supplementary-estimates-no-2,2009–10 Supplementary estimates no. 2,11,information,finance,2020-03-30T21:01:53,2022-03-31T18:03:13
1034b254-b807-49ce-9b12-11e769560801,2009-10-capital-main-estimates,2009–10 Capital main estimates,23,information,finance,2020-03-30T20:58:08,2022-03-31T18:03:10
724243e9-f75f-4e0f-be5c-f9a27c3a4a7b,2009-10-supplementary-estimates-no-1,2009–10 Supplementary estimates no. 1,25,information,finance,2020-03-30T21:29:13,2022-03-31T18:03:06
1d294040-ddfa-4c3d-bf44-8b21e37c96fd,2009-10-supplementary-estimates-no-3,2009–10 Supplementary estimates no. 3,11,information,finance,2020-03-30T21:39:09,2022-03-31T18:03:03
b26c94a4-717a-4743-a215-b4f05bb23c97,2008-09-operation-and-maintenance-main-estimates,2008–09 Operation and maintenance main estimates,14,information,finance,2020-03-30T21:32:10,2022-03-31T18:00:21
b3441fa8-3edf-41d3-a8f2-89aa55cd0256,2008-09-capital-main-estimates,2008–09 Capital main estimates,23,information,finance,2020-03-30T20:59:12,2022-03-31T17:59:47
615450fb-4e3b-475e-b1c3-a328c9a9837e,2008-09-supplementary-estimates-no-1,2008–09 Supplementary estimates no. 1,24,information,finance,2020-03-30T21:12:36,2022-03-31T17:59:40
e17141c4-c10a-4aa9-ade1-d57845921dab,2008-09-supplementary-estimates-no-2,2008–09 Supplementary estimates no. 2,24,information,finance,2020-03-30T21:20:22,2022-03-31T17:59:36
52c2f8aa-25a7-4287-a90c-0df76938894c,2008-09-supplementary-estimates-no-3,2008–09 Supplementary estimates no. 3,14,information,finance,2020-03-30T21:40:45,2022-03-31T17:59:27
b82b8047-9098-45e7-b92f-58c5c182edc3,2007-08-supplementary-estimates-no-2,2007–08 Supplementary estimates no. 2,22,information,finance,2020-03-30T21:23:23,2022-03-31T17:37:55
8805bb1a-0d94-4f9b-86dc-40e17884afdb,2007-08-supplementary-estimates-no-1,2007–08 Supplementary estimates no. 1,26,information,finance,2020-07-20T11:19:14,2022-03-31T17:37:50
30edaa81-b302-4e65-8917-c6e442ee08c1,2007-08-operation-and-maintenance-main-estimates,2007–08 Operation and maintenance main estimates,33,information,finance,2020-03-30T21:01:05,2022-03-31T17:37:45
50329880-36b1-4076-98ea-04a66a119960,2007-08-capital-main-estimates,2007–08 Capital main estimates,23,information,finance,2020-03-30T21:01:53,2022-03-31T17:37:40
f05d4508-2818-44f7-a054-69248c60e236,2006-07-supplementary-estimates-no-3,2006–07 Supplementary estimates no. 3,11,information,finance,2020-03-30T21:42:06,2022-03-31T17:34:13
a6330b23-3858-451c-ae3e-f69cfb99ff2b,2006-07-supplementary-estimates-no-2,2006–07 Supplementary estimates no. 2,24,information,finance,2020-03-30T21:13:56,2022-03-31T17:34:07
b739cd12-8063-4507-a1af-39596044d2de,2006-07-capital-main-estimates,2006–07 Capital main estimates,24,information,finance,2020-03-30T21:08:23,2022-03-31T17:34:01
65349b7d-2446-48db-b2b8-bbb915538fd9,2006-07-operation-and-maintenance-main-estimates,2006–07 Operation and maintenance main estimates,34,information,finance,2020-03-30T21:10:27,2022-03-31T17:33:56
ed200e69-a385-4876-a86c-ab3e784cd32f,2006-07-supplementary-estimates-no-1,2006–07 Supplementary estimates no. 1,25,information,finance,2020-03-30T20:56:11,2022-03-31T17:33:53
3a58f993-1f15-4fb6-9d19-c219c5722a33,2005-06-supplementary-estimates-no-1,2005–06 Supplementary estimates no. 1,20,information,finance,2020-03-30T21:17:26,2022-03-31T17:30:50
1e1c32ba-b7d5-4488-a6c8-86cb7f834e64,2005-06-supplementary-estimates-no-2,2005–06 Supplementary estimates no. 2,21,information,finance,2020-03-30T21:24:56,2022-03-31T17:30:45
d7e8bc59-4698-481d-99dd-d23d32922e47,2005-06-supplementary-estimates-no-3,2005–06 Supplementary estimates no. 3,13,information,finance,2020-03-30T21:24:56,2022-03-31T17:30:41
de33ebc4-5de3-49a0-8e7f-e87f29851ecb,2005-06-capital-main-estimates,2005–06 Capital main estimates,24,information,finance,2020-03-30T21:05:06,2022-03-31T17:30:37
90874ca8-5464-4606-abf5-e2ca817b9c6d,2005-06-operation-and-maintenance-main-estimates,2005–06 Operation and maintenance main estimates,33,information,finance,2020-03-30T20:59:12,2022-03-31T17:30:21
1686a9e9-6582-48f4-8832-80c0fdfa5832,2004-05-operation-and-maintenance-main-estimates,2004–05 Operation and maintenance main estimates,33,information,finance,2020-03-30T21:39:57,2022-03-31T17:26:52
25a667e0-b008-4be2-a2bc-42b94637a0fc,2004-05-supplementary-estimates-no-1,2004–05 Supplementary estimates no. 1,24,information,finance,2020-03-30T21:27:37,2022-03-31T17:26:47
3ecf53de-21f5-4432-a76d-b8ea6200ce47,2004-05-supplementary-estimates-no-2,2004–05 Supplementary estimates no. 2,14,information,finance,2020-03-30T21:29:13,2022-03-31T17:26:42
b858c081-5aa2-4650-ad55-ce0997c3bc47,2004-05-capital-main-estimates,2004–05 Capital main estimates,24,information,finance,2020-03-30T21:21:27,2022-03-31T17:26:36
fb3ef63d-8bca-4b04-958c-381aec0783f1,2004-05-supplementary-estimates-no-3,2004–05 Supplementary estimates no. 3,13,information,finance,2020-03-30T21:10:27,2022-03-31T17:26:30
a6d8ac24-7b6d-419d-86aa-35734d9acc67,2003-04-supplementary-estimates-no-1,2003–04 Supplementary estimates no. 1,22,information,finance,2020-03-30T21:32:10,2022-03-31T17:23:17
93e2e2ae-c20e-45b4-abfb-e2731621add6,2003-04-supplementary-estimates-no-3,2003–04 Supplementary estimates no. 3,9,information,finance,2020-03-30T21:32:58,2022-03-31T17:23:12
38f58f32-8e4b-455e-96bc-c446c2bc13c4,2003-04-supplementary-estimates-no-2,2003–04 Supplementary estimates no. 2,24,information,finance,2020-07-20T11:21:34,2022-03-31T17:23:05
e044177f-267c-43f1-8e20-0c4e8baf77e2,2003-04-capital-main-estimates,2003–04 Capital main estimates,21,information,finance,2020-03-30T21:18:14,2022-03-31T17:22:59
a6593eb2-f5ef-45d9-bdab-bb0b43d73652,2003-04-operation-and-maintenance-main-estimates,2003–04 Operation and maintenance main estimates,30,information,finance,2020-07-20T11:13:17,2022-03-31T17:22:55
796b59fc-e088-4f5a-adcc-21bc78d104fd,2002-03-operation-and-maintenance-main-estimates,2002–03 Operation and maintenance main estimates,12,information,finance,2020-03-30T21:03:13,2022-03-31T17:17:00
58f3cba9-c218-4183-af60-fa9e03c766b1,2002-03-supplementary-estimates-no-1,2002–03 Supplementary estimates no. 1,22,information,finance,2020-03-30T21:18:14,2022-03-31T17:16:55
db51b5d0-ce41-4561-a5d2-343da7edd9ca,2002-03-supplementary-estimates-no-2,2002–03 Supplementary estimates no. 2,9,information,finance,2020-03-30T21:37:32,2022-03-31T17:16:51
0ba7c04f-bfbf-404f-ba7d-6b56e50f79ba,2002-03-capital-main-estimates,2002–03 Capital main estimates,21,information,finance,2020-03-30T21:44:30,2022-03-31T17:16:45
ead819a9-28cd-4434-a26d-fa3613c47ee3,2002-03-budget,2002–03 Budget,1,information,finance,2020-07-20T14:24:13,2022-03-31T17:16:38
d5d877fd-4842-4455-8429-0a44ca668f07,2001-02-supplementary-estimates-no-1,2001–02 Supplementary estimates no. 1,22,information,finance,2020-03-30T21:27:37,2022-03-31T17:14:10
a7f6f5c0-bd52-4c9f-930b-7a64462ae2cb,2001-02-operation-and-maintenance-main-estimates,2001–02 Operation and maintenance main estimates,31,information,finance,2020-03-30T21:19:03,2022-03-31T17:14:06
9f587a4a-a9e0-4cee-bedd-c00c038014cf,2001-02-budget,2001–02 Budget,1,information,finance,2020-03-30T21:20:55,2022-03-31T17:14:01
f02b627b-7aca-405d-9f3c-5a743c4e536b,2001-02-capital-main-estimates,2001–02 Capital main estimates,21,information,finance,2020-03-30T21:15:01,2022-03-31T17:13:56
e322e490-6a5f-4494-aeb8-640f8ea3a11e,2001-02-supplementary-estimates-no-3,2001–02 Supplementary estimates no. 3,9,information,finance,2020-03-30T21:09:39,2022-03-31T17:13:50
82c6abab-859e-4848-b201-db2d2021452a,2001-02-supplementary-estimates-no-2,2001–02 Supplementary estimates no. 2,10,information,finance,2020-03-30T20:56:11,2022-03-31T17:13:42
fe3b7d40-2f72-4b54-8f73-fcb0f996716d,2000-01-supplementary-estimates-no-2,2000–01 Supplementary estimates no. 2,7,information,finance,2020-03-30T21:02:25,2022-03-31T17:04:33
f8e25f19-849e-422a-beaf-c22a3cfbc249,2000-01-supplementary-estimates-no-1,2000–01 Supplementary estimates no. 1,11,information,finance,2020-07-20T11:19:14,2022-03-31T17:04:23
a4cedd93-7415-46e5-b2f4-b939a18d3fad,2000-01-supplementary-estimates-no-3,2000–01 Supplementary estimates no. 3,13,information,finance,2020-03-30T21:26:49,2022-03-31T17:04:08
ff58cb0b-75b7-4693-b5dd-ef1696a4a9fa,quartz-claims-50k,Quartz Claims - 50k,3,data,geomatics-yukon,2016-06-15T18:36:11,2022-03-29T21:43:56
6bf87012-0c85-45f6-82e1-1cab7ccc708e,agriculture-land-dispositions,Agriculture land dispositions,3,data,geomatics-yukon,2016-06-14T18:18:06,2022-03-29T21:42:00
3edd4be1-7109-4c9d-8047-d2900477a03d,water-quality-sample-year-table,Water Quality Sample Year Table,3,data,geomatics-yukon,2016-06-09T21:00:30,2022-03-29T21:24:42
39317687-6916-4e02-993b-1057369f22c6,historic-silviculture-inventory-50k,Historic silviculture inventory - 50k,3,data,geomatics-yukon,2021-03-08T19:47:55,2022-03-29T21:13:48
98eeb111-622a-431d-8898-e526206beaa7,air-photo-flight-lines,Air photo flight lines,3,data,geomatics-yukon,2016-06-14T20:55:14,2022-03-29T18:44:30
3f8f18ce-a775-4a01-8e50-0bdec53aa1d7,air-photo-locations,Air photo locations,3,data,geomatics-yukon,2016-06-14T20:53:10,2022-03-29T17:47:45
07a1dcf0-54bf-48ed-b2f1-eb4f1a81ade9,atipp-interpretation-manual-chapter-2,ATIPP Interpretation Manual Chapter 2,1,information,atipp-office,2021-03-05T15:03:08,2022-03-28T09:09:48
e8531b5d-ca1e-4852-b455-72b4ffe9006d,2022-23-operation-and-and-maintenance-and-capital-estimates,2022–23 Operation and & maintenance and capital estimates,35,information,finance,2022-03-23T12:40:23,2022-03-23T13:44:23
fcb203ee-dc25-4a43-914b-078dbaa421c3,geophysics-residual-magnetic-total-fields-50m,Geophysics Residual Magnetic Total Fields - 50m,3,data,geomatics-yukon,2022-03-14T17:05:56,2022-03-19T20:23:31
2ce4ac80-e4dc-4fb6-b144-b6c8686faec7,geophysics-first-vertical-derivatives-50m,Geophysics First Vertical Derivatives - 50m,3,data,geomatics-yukon,2022-03-19T18:56:43,2022-03-19T20:23:05
c8e03b4c-2570-4952-a573-434a5e0a18ae,subdivision-applications-historical,Subdivision Applications - Historical,3,data,geomatics-yukon,2022-02-28T18:56:08,2022-03-14T15:48:47
6354befe-841d-4cc9-8c78-929ac04c11d2,preliminary-bedrock-geology-map-of-the-rusty-mountain-and-bonnet-plume-pass-areas-southern-wern,"Preliminary bedrock geology map of the Rusty Mountain and Bonnet Plume Pass areas, southern Wernecke Mountains, Yukon (NTS 106C/3, 4, 5, 6, 11, 12 and 106D/1, 8)",2,information,yukon-geological-survey,2022-03-10T02:03:01,2022-03-10T02:03:01
4f9d288d-1597-413d-8f99-eb8dc56f0815,preliminary-geological-map-of-the-southern-nash-creek-area-central-yukon-parts-of-nts-106d-2-3-,"Preliminary geological map of the southern Nash Creek area, central Yukon (parts of NTS 106D/2, 3, 6, 7)",2,information,yukon-geological-survey,2022-03-09T08:03:26,2022-03-09T08:03:26
0c29c189-60fb-424b-bec9-90fab51bebe4,geophysics-gravity-bouguer-anomaly-2km,Geophysics Gravity Bouguer Anomaly - 2km,3,data,geomatics-yukon,2022-03-04T20:27:21,2022-03-09T02:43:56
95484852-00b4-4446-98ec-1270997cde79,atipp-manual-introduction,ATIPP Manual Introduction,1,information,atipp-office,2021-03-05T15:02:28,2022-03-08T17:10:31
a11f301b-576c-4a29-8388-f047108e773f,atipp-interpretation-manual-chapter-1,ATIPP Interpretation Manual Chapter 1,1,information,atipp-office,2021-03-05T15:02:16,2022-03-08T17:09:56
64d8c5ed-e810-4d28-a1fb-9ad3bfb8da43,yukons-carlin-type-gold-deposits-rackla-belt-canada-main-characteristics-and-new-insights-on-al,"Yukon’s Carlin-Type Gold Deposits (Rackla Belt, Canada): Main Characteristics and New Insights on Alteration Styles and Geochemistry",1,information,yukon-geological-survey,2022-02-23T09:02:54,2022-02-23T09:02:54
023a1a6e-61e1-4082-ace1-37c432d542dc,u-pb-vein-calcite-dating-reveals-the-age-of-carlin-type-gold-deposits-of-central-yukon-and-a-co,U-Pb Vein calcite dating reveals the age of Carlin-type gold deposits of central Yukon and a contemporaneity with a regional intrusion-related metallogenic event,1,information,yukon-geological-survey,2022-02-23T09:02:05,2022-02-23T09:02:05
0f35dd43-e82c-4079-bc01-82f97647a90e,preliminary-geological-map-of-the-boswell-river-area-parts-of-nts-105c-13-14-105f-4-and-105e-1,"Preliminary geological map of the Boswell River area (parts of NTS 105C/13, 14, 105F/4 and 105E/1)",2,information,yukon-geological-survey,2022-02-23T03:02:13,2022-02-23T03:02:13
e3daa037-5358-4f62-bc3e-4bd5096aa71d,level-1-introduction-to-the-atipp-act-transcript,Level 1: Introduction to the ATIPP Act Transcript,1,information,atipp-office,2021-03-05T15:02:22,2022-02-18T10:21:43
7847f326-ef92-419a-8000-25f57c29082c,the-yukon-digital-bedrock-geology-compilation,The Yukon Digital Bedrock Geology compilation,2,information,yukon-geological-survey,2022-02-18T10:02:29,2022-02-18T10:02:29
731e7ca7-f83b-40ba-8338-9b1d5e953ec6,geology-and-u-pb-zircon-geochronology-and-pb-isotope-geochemistry-of-mid-cretaceous-plutonic-ro,Geology and U-Pb zircon geochronology and Pb isotope geochemistry of mid-Cretaceous plutonic rocks in the Mount Nansen map area (NTS 115I/3 and part of 115I/2),3,information,yukon-geological-survey,2022-02-18T10:02:22,2022-02-18T10:02:22
120c8b6c-ec02-442a-8045-a370bd377ba7,updated-bedrock-geology-of-the-southern-nash-creek-area-in-central-yukon-parts-of-nts-106d-2-3-,"Updated bedrock geology of the southern Nash Creek area in central Yukon (parts of NTS 106D/2, 3, 6 and 7)",2,information,yukon-geological-survey,2022-02-18T10:02:09,2022-02-18T10:02:09
9625d422-0fbf-4867-a553-d565e39860d2,geology-of-the-carpenter-creek-and-mckay-hill-areas-nts-106d-6-11-central-yukon,"Geology of the Carpenter Creek and McKay Hill areas (NTS 106D/6, 11), central Yukon",2,information,yukon-geological-survey,2022-02-18T10:02:00,2022-02-18T10:02:00
ab91cf55-5730-41bd-bb83-6815ab79e627,preliminary-observations-on-the-geology-of-the-southern-big-salmon-range-south-central-yukon-pa,"Preliminary observations on the geology of the southern Big Salmon Range, south-central Yukon (parts of NTS 105C/13,14, 105F/4 and 105E/1)",3,information,yukon-geological-survey,2022-02-18T10:02:00,2022-02-18T10:02:00
8f2b3a34-0dd2-4fff-9866-8a82677c2f1f,updates-to-the-yukon-geological-surveys-mineral-potential-mapping-methodology,Updates to the Yukon Geological Survey’s mineral potential mapping methodology,2,information,yukon-geological-survey,2022-02-18T09:02:56,2022-02-18T09:02:56
ab8e3848-8756-49a0-a047-bf6501fe736d,yukon-permafrost-database-a-new-baseline-data-resource,Yukon Permafrost Database: A new baseline data resource,2,information,yukon-geological-survey,2022-02-18T09:02:55,2022-02-18T09:02:55
28012042-8b01-40af-8254-c845675bbea4,preliminary-results-and-structural-interpretations-from-drone-lidar-surveys-over-the-eastern-de,"Preliminary results and structural interpretations from drone lidar surveys over the Eastern Denali fault, Yukon",2,information,yukon-geological-survey,2022-02-18T09:02:47,2022-02-18T09:02:47
46fac404-3b46-4a47-91bb-1e3087d45079,surficial-geochemical-setting-of-the-southern-carmacks-minto-copper-belt,Surficial geochemical setting of the southern Carmacks-Minto copper belt,2,information,yukon-geological-survey,2022-02-18T09:02:45,2022-02-18T09:02:45
